user_id,day,phase,age_group,verification_nudge,interaction_limit,persuasive_notifications_reduced,ai_unavailable,ai_prompts_per_day,micro_checks_per_day,screen_time_hours,continuous_use_minutes,breaks_taken,verification_complexity,verification_rate,reliance_type,accept_without_check,error_rate,decision_latency_seconds,decision_latency_with_ai_sec,decision_latency_without_ai_sec,confidence_without_ai,eye_dryness_score,neck_pain_score,headaches_per_week,ai_for_social_messages,mood_checkins,emotional_support_requests,serious_topics_with_ai,pii_shared,harmful_exposure_count,ai_reliance_baseline,planning_skill,online_intensity
1,12,AS-IS,15-17,0,0,0,0,17,53,5.736102133838762,44.87505574078844,7,low,0.3284905084273456,overreliance,0,0.14780957783069767,320.0350573312106,281.72149073869656,379.9112751525414,2.525732963433196,4.79971843678524,2.3732721911896757,1.1009421949439382,1,0,2,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,13,AS-IS,15-17,0,0,0,0,26,65,5.807767602545065,40.40521076758867,4,medium,0.37606641793450635,overreliance,0,0.08039823178665523,363.5063807435313,322.6587859728079,427.34276298331895,2.948827539154429,3.3276176336423537,3.708125485790497,1.1375589959116597,1,0,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,14,AS-IS,15-17,0,0,0,0,22,71,6.113684600980025,48.14506367038666,6,low,0.4973930409834264,underreliance,0,0.01918256679256319,373.90795836692826,333.70159868213136,436.74222216423397,2.7641482738582037,3.37210318051156,3.5332062692590576,2.244109287211832,0,1,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,15,AS-IS,15-17,0,0,0,0,26,65,5.458889608671886,54.99453723212969,6,low,0.5274339823137828,underreliance,0,0.0,317.8105027179539,296.201599649864,351.5807700685736,2.339891580501657,4.330616401322491,4.052311648967986,1.0200939974206396,1,2,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,16,TO-BE,15-17,1,1,1,1,2,10,2.575926508576827,29.902313869419814,6,medium,0.300672832733232,overreliance,0,0.16674917119757532,394.11832549607357,299.20493932542587,369.11832549607357,1.7560750466878088,1.5732664646024461,2.4721058469040336,1.0095058814002207,0,0,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,17,TO-BE,15-17,1,1,1,0,12,28,3.8655822850478034,53.33698969155317,7,medium,0.5231562539633757,underreliance,0,0.0027026766614962113,328.1226179617008,276.6288641441438,408.5967553034447,3.3501493703436545,2.192679989922235,3.0843258793589303,1.109414606640003,1,1,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,18,TO-BE,15-17,1,1,1,0,9,26,3.732921021012392,55.247560687716145,6,high,0.38988187038042754,overreliance,0,0.08591943013297253,315.91623249898396,268.2902699405338,390.3458082790023,3.0349365034547566,2.9997600719792064,3.9110076863269274,0.6660663824024555,0,1,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,19,TO-BE,15-17,1,1,1,0,19,33,3.611581165048509,34.91116326433639,8,medium,0.5953640510057722,underreliance,0,0.020356948832280716,314.6840801917751,291.3086755483999,351.2150258741316,3.118079908687771,1.584167213418215,1.1217442360512533,0.3566697142593962,1,1,1,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,20,TO-BE,15-17,1,1,1,0,14,36,4.7240313480128755,35.67402461961459,5,medium,0.5521841263522773,underreliance,0,0.009747956947342741,352.61514139075234,336.68145752751224,377.51620935548715,3.4248272202193806,3.7910724659675035,2.1674897901358356,1.1161042079641457,0,0,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,21,TO-BE,15-17,1,1,1,0,13,30,3.7366762546169894,36.57102845665821,8,medium,0.5412462195113033,overreliance,0,0.08353928536039085,369.3683590633484,301.3349512490102,475.69057095094297,2.962797925366945,2.536851706049512,2.1092730375330495,0.3708140823818059,0,1,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,22,TO-BE,15-17,1,1,1,1,6,13,2.9274592319596136,34.54390312702066,7,low,0.3081828323396555,underreliance,0,0.05491973807445873,401.3841047441939,265.7879119668828,376.3841047441939,1.7765819764306525,3.1839505580084007,1.4968323917196036,0.2362593821033201,0,0,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,23,TO-BE,15-17,1,1,1,0,7,27,3.5214950738783686,32.203335354282714,6,medium,0.49104724447683423,overreliance,0,0.08237976164508713,293.45199895108203,262.96794613821737,341.0922984228797,2.993522715822425,3.3066460301906586,2.8016070079048507,0.4643126440449816,1,0,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,24,TO-BE,15-17,1,1,1,0,11,32,4.376990556465549,54.50443528333213,7,medium,0.38925769612280825,overreliance,0,0.09888314073759201,307.0496000699801,277.7177388128989,352.8892613161664,3.187699931835681,3.2336942388062235,2.1633194808467504,1.1662253968739447,1,0,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,25,TO-BE,15-17,1,1,1,0,12,39,4.113311554998354,50.184248135201344,6,low,0.6524014178428389,overreliance,0,0.04853388489434565,314.4824407667692,270.63701548636914,383.0038149964152,2.663171356222249,3.2083232600741702,2.432900130348863,0.6500411794955586,1,0,1,1,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,26,TO-BE,15-17,1,1,1,0,16,46,4.018286741346427,27.90005117001762,6,low,0.6105610124222649,appropriate,0,0.022621210255235027,335.09873577141445,282.57711157355277,417.1792229327348,3.3429699269374678,2.7875063803251563,2.5982619594379393,1.0885436789652172,1,0,2,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,27,TO-BE,15-17,1,1,1,0,11,30,4.261325390085554,13.411576331042802,7,low,0.6459932871811777,underreliance,0,0.0,331.30105959717594,327.0072460953601,338.011406228521,3.5388061289536172,3.2460806911608215,2.540208325417586,1.230794512690542,0,0,2,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,28,TO-BE,15-17,1,1,1,0,16,45,4.500028083531463,43.462237391805736,6,low,0.6019186343225563,underreliance,0,0.0,345.8731024049269,282.41396177258054,445.0466762898296,3.5612176958435096,2.76145587237481,3.1717700079879663,0.8406773787526647,1,1,1,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,29,TO-BE,15-17,1,1,1,0,17,35,3.7148806999789104,19.566326711582697,6,medium,0.630530424593328,underreliance,0,0.0,351.2625976236077,317.6864963094507,403.7351324115942,3.071545718332369,3.133155362968604,2.610152771197068,0.8615303632912913,1,0,0,0,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
1,30,TO-BE,15-17,1,1,1,0,19,35,3.7719247946336405,49.51006530148706,5,high,0.43020142456109883,overreliance,1,0.2696124924743566,329.2627480972293,282.8062275456408,401.86472674756817,2.6118426808342763,1.7251149866436244,2.693084273683431,1.5773032803819795,0,0,0,1,0,0,0.5996681482493097,0.2168122053618601,0.5289297931266339
2,1,AS-IS,15-17,0,0,0,0,19,44,5.0676538845385775,36.531757547388715,5,high,0.2552499798297552,overreliance,1,0.2222005139668843,300.7222644904483,274.21224332713496,348.46896184264625,3.1622828200913116,3.9456020333992017,0.9847565016169986,2.210848885008534,0,0,1,1,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,2,AS-IS,15-17,0,0,0,0,24,47,5.748331410040455,51.12000107385934,4,low,0.5755511708641909,underreliance,0,0.0,223.623899448589,186.68790147473484,290.148626297905,3.4480396600729915,3.9559939950423755,4.934963167967188,2.0313964745303315,0,0,1,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,3,AS-IS,15-17,0,0,0,0,21,62,5.494490533831186,58.344068713931364,6,medium,0.44665914552269176,overreliance,1,0.15347899642987706,265.28330047244884,204.64514450951643,374.4975354563202,3.6308900938564665,3.8375445090684384,3.9282711168861724,1.2794619639665654,0,0,1,1,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,4,AS-IS,15-17,0,0,0,0,18,44,4.760328486209363,42.214161489431824,5,medium,0.4774526366805474,underreliance,0,0.0,245.0709325718791,210.65398018529365,307.0586540928797,2.9682749105399164,3.928161791622975,4.29888016969403,1.5465309515216152,0,1,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,5,AS-IS,15-17,0,0,0,0,30,65,5.41853734980137,63.507442680879606,5,medium,0.5372637739676784,overreliance,1,0.13639787336607465,258.0596652041829,241.9868491634922,287.0081099588944,2.89044439201842,5.425955592163085,3.9870483417628906,2.31136530120786,1,1,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,6,AS-IS,15-17,0,0,0,0,33,90,6.755776572267399,73.24981797731756,5,low,0.6191452109290297,overreliance,0,0.07235178302841844,308.5243650578809,285.9568816557112,349.17023227036395,3.391774969074567,5.320894417641532,4.657749068438126,1.6741822711459255,0,2,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,7,AS-IS,15-17,0,0,0,0,21,39,5.127623814033997,31.165360980846508,4,medium,0.48415145499699896,underreliance,0,0.0,315.3282249216485,263.85854187514695,408.0292968708384,4.416308977090373,3.7898736585040305,4.062290120232557,1.8388444832253945,1,2,1,1,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,8,AS-IS,15-17,0,0,0,1,3,10,2.953330385076284,20.091195656403308,6,medium,0.16199846836162834,overreliance,0,0.2162360422027937,348.2085386699466,184.7168938372543,323.2085386699466,1.9057548784188416,1.4362289655737606,2.927839016742574,0.5950949889555068,0,0,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,9,AS-IS,15-17,0,0,0,0,21,51,5.375696330015547,21.972507845598752,5,high,0.34553586689489457,overreliance,0,0.030534289334405204,275.0751138375042,227.5252153325722,360.7163360400953,3.395307866795515,3.6795464373430704,3.0069963165312914,1.6572600676012827,1,2,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,10,AS-IS,15-17,0,0,0,0,24,65,5.6663208426569724,50.729834987602075,4,high,0.1661641938004507,underreliance,0,0.0064047349852589044,254.51932011419825,256.55887576648445,250.84591503229512,3.7142193539642823,3.7561480108237815,4.64674451643273,1.0876522703906766,0,3,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,11,AS-IS,15-17,0,0,0,0,25,57,4.828491584810169,56.02572854172285,5,low,0.5271653924541883,underreliance,0,0.0,282.6414745998585,269.6136109908173,306.10571316287513,2.9970794268449823,4.342026194701253,3.1164407287980107,1.5978411378414832,1,1,2,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,12,AS-IS,15-17,0,0,0,0,21,51,5.230669778103227,47.55503365552159,2,low,0.5865385745493957,underreliance,0,0.0,215.05553672267817,189.18719080059293,261.6465249431264,3.7460285641987805,5.545704829683162,3.2553914944483187,2.4258019091044423,1,3,0,1,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,13,AS-IS,15-17,0,0,0,0,27,60,6.045266392646335,46.38760443923763,7,medium,0.41474480951398945,overreliance,0,0.03611585723491973,310.66216207272805,255.922566818059,409.25261100920216,3.575211376267047,4.9317788536557154,3.253635641381938,1.3155513290149652,1,0,1,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,14,AS-IS,15-17,0,0,0,1,3,13,2.988883528430845,8.962000893145014,5,medium,0.23991354424658784,overreliance,0,0.204990338337496,399.0335910731771,233.16557112466083,374.0335910731771,1.970951688901514,3.202133739532857,3.2144873710835222,0.9716025558422449,0,0,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,15,AS-IS,15-17,0,0,0,0,26,66,6.0191383790521265,55.97966817476748,5,low,0.46566153329892107,underreliance,0,0.0,239.79847011032308,200.3703648562383,310.81168421301965,3.3005210905014413,2.8701723034066067,4.014190364862063,2.3339084304336937,1,1,2,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,16,TO-BE,15-17,1,1,1,0,18,37,3.5591560258880457,36.7252336566378,6,low,0.8058946901581754,appropriate,0,0.0,220.77601439099755,175.53119321294324,302.26560544920653,4.11685352160178,2.503725778127204,2.89154363373351,1.012562405733011,0,1,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,17,TO-BE,15-17,1,1,1,0,14,35,4.248720791960408,31.549932410472866,8,high,0.4877832667333005,underreliance,0,0.0,241.16644916779865,204.07077853432418,307.97875942217286,3.5860490706318027,2.4865716379957745,2.421753870767856,1.1967605893799107,0,0,0,1,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,18,TO-BE,15-17,1,1,1,0,18,31,3.7755210426375365,55.72142642529357,6,medium,0.6134735324627005,overreliance,0,0.04743008006220835,276.0089199747742,233.70038999940434,352.2100125241056,3.519036108961834,2.7169206308646587,3.1130507272610366,1.3589245133819725,0,0,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,19,TO-BE,15-17,1,1,1,0,19,38,4.628224493574603,48.908744166487736,4,low,0.7331546062490336,overreliance,0,0.08317966938085461,223.15911135631046,178.21769251286617,304.1022502122624,4.077880058029028,3.765238198470273,4.792099485496208,1.4663459998879718,1,0,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,20,TO-BE,15-17,1,1,1,0,14,43,5.262586774620915,22.66589611278441,6,medium,0.6520311003337088,overreliance,0,0.0,258.07220849697023,228.97066860510083,310.48644118053016,4.1643842150928885,4.01115362776742,2.0103568969596486,1.5467343256026904,1,0,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,21,TO-BE,15-17,1,1,1,0,23,53,4.234790916871207,24.177078817875362,7,medium,0.6380176304262536,appropriate,0,0.0,274.93095903321085,239.03815217259077,339.57681411334784,3.193313897161045,1.9444716161744466,3.221590442691752,0.8925882085799615,0,0,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,22,TO-BE,15-17,1,1,1,0,18,38,3.945255516970667,39.50612639356761,6,medium,0.7386745254640448,appropriate,0,0.0,235.31505046706593,173.90536899799417,345.91886543709415,4.463871555813143,2.610122843201805,3.648528754191757,0.555926684757682,1,0,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,23,TO-BE,15-17,1,1,1,0,22,39,4.089859387000294,25.390008539322178,7,low,0.7889763205690118,underreliance,0,0.0,195.71822525666772,143.65639947396784,289.4857942803184,3.9651253671885076,2.6287276022797155,3.595213162714282,0.7600376130939612,1,0,1,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,24,TO-BE,15-17,1,1,1,0,16,38,4.664433621340739,38.205587337185825,6,medium,0.6994769796967965,appropriate,0,0.0,236.0829119880622,169.56696937359249,355.88351725895984,3.7677487594588275,3.5070683914157765,1.1284571684373073,1.1445484961871208,1,3,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,25,TO-BE,15-17,1,1,1,1,3,15,2.963327366866695,35.19143615686926,7,low,0.5053726337306482,overreliance,0,0.14499675598843773,332.9854731500177,221.83270123961495,307.9854731500177,2.169382083605039,1.9767311242528958,2.1867314170723677,0.7199673334186439,0,0,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,26,TO-BE,15-17,1,1,1,0,16,32,3.7376454324098547,35.33293539090213,6,medium,0.6879825552631176,overreliance,0,0.0,220.76520709498493,173.1069839500587,306.6015307563689,3.080678860620995,2.29264016819583,2.1886849332061296,1.4630212892976182,0,1,2,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,27,TO-BE,15-17,1,1,1,0,20,46,4.43690987889838,34.08978072352921,7,medium,0.8133187020019057,underreliance,0,0.0,269.02529122921214,237.61311966447204,325.601158884593,3.956912203141148,2.813885666068176,1.3703669703077017,0.419044349687396,1,2,0,1,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,28,TO-BE,15-17,1,1,1,0,15,44,4.784895350427715,47.30308996941241,7,low,0.8395972456640923,overreliance,0,0.0,258.87744540768244,215.42745548255007,337.1343998676935,3.2721715600932324,2.9482781329976366,2.8857446315689352,0.9978764228824493,0,2,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,29,TO-BE,15-17,1,1,1,0,18,45,3.7208914065237555,36.15128903897355,6,high,0.5607767543855946,appropriate,0,0.0,250.21887088291703,193.65481781750103,352.0953162501347,4.338239310267013,2.980217225138577,1.2769380663936574,0.2947549949655103,0,1,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
2,30,TO-BE,15-17,1,1,1,0,21,37,4.2976567868601645,41.163057352184765,7,medium,0.6086771020690683,overreliance,0,0.0,266.7750759165875,226.56930234101827,339.1889337138917,3.7106303565386116,2.142456929605195,2.5344796591064203,0.8761475762108095,1,1,0,0,0,0,0.6549916359245939,0.7688410365989441,0.5431449435602028
3,1,AS-IS,18-22,0,0,0,0,19,47,4.847748978619849,32.22377056112114,5,medium,0.42791830953534615,underreliance,0,0.0,265.5304486209087,228.78864896694515,313.34151478248384,3.373921463429461,3.4797655805769843,2.9884509124216057,1.381506981776014,0,2,0,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,2,AS-IS,18-22,0,0,0,0,15,57,5.042438055665946,40.89491779297956,5,low,0.6528641699836609,overreliance,0,0.0,326.8902992815929,280.68084355300647,387.02135889046775,2.552022325856172,3.5312590667765127,3.9793406491709598,1.3212100464776897,0,4,1,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,3,AS-IS,18-22,0,0,0,0,18,47,4.812196837584782,34.71203489579166,4,low,0.6195301625060493,overreliance,1,0.1200817661193326,249.38234710891393,242.48344349064445,258.3596955360978,3.7175271754208907,3.434379804586329,3.0987873186875676,1.7354371753819213,0,1,0,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,4,AS-IS,18-22,0,0,0,0,13,43,4.621749759002478,30.615659018847335,5,medium,0.4108766885411012,overreliance,1,0.11607868157804138,292.026207034648,243.9866485520343,354.53872766827817,3.8919093353291445,2.0576620075153365,3.8629356736652314,1.1806818294914854,0,2,1,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,5,AS-IS,18-22,0,0,0,0,18,51,4.7671470132282225,52.58265586628171,5,medium,0.5018740297473069,overreliance,0,0.03294959842011721,274.9904469915741,235.9151588298332,325.8380158417318,3.448850222925805,4.041103422993022,3.101520535896997,0.868594296668721,1,3,2,1,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,6,AS-IS,18-22,0,0,0,0,24,71,5.93848808132031,40.532339703500014,3,medium,0.4241620223371417,underreliance,0,0.0,291.62435909677095,284.3558723862251,301.08263556350227,4.036807928388122,4.123912762624906,3.0186156697047917,1.5666347275470889,0,1,1,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,7,AS-IS,18-22,0,0,0,0,24,72,6.16820913042789,52.27626646127106,4,medium,0.5358840934412941,appropriate,0,0.0,303.8534316512439,273.59566605769686,343.2270074237756,3.1230976655610823,4.602260906513873,4.281858713458176,1.5263273139641833,0,3,2,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,8,AS-IS,18-22,0,0,0,0,24,55,5.079709840858961,47.69863326528832,4,low,0.5524192985442076,appropriate,0,0.0,288.32719708835134,278.6926511365885,300.8643596191686,3.0468182804539388,4.979971578909632,5.178296338546376,1.6373257054703025,0,0,3,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,9,AS-IS,18-22,0,0,0,0,18,49,4.884145873703446,43.83707056954198,5,high,0.3959551256766715,overreliance,1,0.18035260571144177,251.24876668592452,218.85670397474584,293.39964301696426,3.7775710376785003,3.6490746767041156,2.6490740145408345,1.3083153251424449,0,4,0,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,10,AS-IS,18-22,0,0,0,0,15,49,4.500082892829176,60.12394864717532,3,low,0.5347954664358265,underreliance,0,0.0,252.2211230021719,225.58668850235748,286.87976035907656,3.3827756167377445,3.7961573917543006,4.3136085865565965,1.4144560232062453,0,0,0,1,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,11,AS-IS,18-22,0,0,0,0,22,52,5.740028925361396,65.34292445458787,6,low,0.5367139672428406,overreliance,0,0.0844135313751175,293.674507421091,250.49247176665153,349.8660707933327,3.767611463445293,4.714273241349399,3.795666457272367,1.4205391830029803,0,1,0,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,12,AS-IS,18-22,0,0,0,0,23,66,6.060793221674568,34.50483391445283,6,low,0.5829218568447814,underreliance,0,0.0,244.0439034629611,184.83262295781572,321.093870432603,3.6855021170990048,3.8228021651762,3.4103321314389277,1.2374967699827142,0,3,1,0,1,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,13,AS-IS,18-22,0,0,0,0,25,61,5.79890990432906,50.60320294456811,4,medium,0.5127921508013968,overreliance,0,0.02574215054912578,279.832764818952,248.7793942951008,320.24163881638,3.3588751250565196,5.3021342568316285,4.332458437226267,1.3672377438578025,1,3,0,1,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,14,AS-IS,18-22,0,0,0,0,11,46,4.678277713168538,65.51704354959705,4,medium,0.44279280213114736,underreliance,0,0.0,293.2819970059056,252.82211476651406,345.9312990231085,3.9018187766273096,4.032880407035951,4.031792282777503,1.6237145979325782,1,1,1,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,15,AS-IS,18-22,0,0,0,0,18,48,5.337969210588059,42.17534566030065,5,medium,0.4551782745719186,underreliance,0,0.0,274.6586641930676,243.0061741218378,315.84715553608515,3.5775056784070984,4.666372581075435,1.9732470665941262,1.640764978220434,1,3,2,1,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,16,TO-BE,18-22,1,1,1,0,19,44,4.228861123092905,46.174475374178904,7,low,0.7731542798332606,underreliance,0,0.0,237.397343133528,191.84970088127025,296.6672035577855,3.9956977402979237,2.353760189027617,3.2909629046107454,1.2890121650779516,1,0,1,1,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,17,TO-BE,18-22,1,1,1,0,18,39,3.834224942840313,72.16449038418916,7,low,0.7180794943026787,underreliance,0,0.0,275.29482896939237,187.72404578005276,389.24821580178747,3.579486658128828,2.1734818050328983,3.3085802679610876,0.4713581256328703,1,2,0,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,18,TO-BE,18-22,1,1,1,0,15,44,3.5634106338757805,58.258176687319384,6,medium,0.6449653755470667,underreliance,0,0.0,270.8557811119356,229.48778839402266,324.6867816463454,3.9077441118078955,2.7360116838247706,2.3641889799851445,0.7866403661684915,0,1,0,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,19,TO-BE,18-22,1,1,1,0,17,28,3.5221249955106932,45.080461376734526,7,medium,0.6186342037468383,underreliance,0,0.0,258.90228275998356,241.5306838787195,281.50745374416704,3.783390521354867,2.9360336314705116,2.675227900973571,0.7438449378242762,0,0,0,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
3,20,TO-BE,18-22,1,1,1,1,1,9,2.6465178255163377,18.109583088335086,6,medium,0.37808413963390464,overreliance,0,0.10711154090265074,364.18371934664106,266.41397680798406,339.18371934664106,2.677963820793373,1.250349853489836,2.084030476333236,0.2806968775891608,0,0,0,0,0,0,0.525762776743728,0.6875026982474403,0.5381253746192914
